seriesuid,coordX,coordY,coordZ,diameter_mm,probability
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,-126.0213834,5.952658653,-155.4911194,18.75680422,0.989719353
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,-110.0395482,22.12041378,-99.96902084,18.86162555,0.732445097
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,-114.6104615,2.783167362,-195.6308422,18.80676063,0.655863247
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,-70.39834971,-66.02776766,-147.3914204,19.09243335,0.636131726
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,69.6410275,-6.075696945,-11.79626083,19.02425035,0.593887978
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,-90.7819205,10.48226595,-128.0866776,19.09355929,0.514347211
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,133.9051676,46.0767889,-215.6256256,18.99307771,0.378999663
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,-42.0106327,-89.67605352,-155.9646473,19.09094718,0.37180133
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,22.46243005,5.883779526,-11.78704834,19.03907394,0.36699601
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,-117.9970025,-17.87219167,-111.7157135,19.10794359,0.343035109
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,-74.28903336,-77.62107968,-123.5265503,19.01484088,0.33836003
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,66.01148372,86.48132801,-187.5957451,19.1110857,0.329067715
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,101.9761301,-45.93683124,-147.8471336,19.05773707,0.321538144
1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,114.956863,26.70392275,-123.1679688,19.12833661,0.311945076
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-71.7825079,-59.71560001,-135.4836197,19.02697099,0.999999594
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,92.20702171,-11.08426094,-95.63742828,18.98024318,0.999998773
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-129.5444512,32.97509193,-228.8087769,19.02713033,0.999249942
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,143.651619,-47.11752892,-183.8208885,18.98969834,0.990336959
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-37.58917809,-96.19927883,-192.3611183,19.02485517,0.986937947
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-20.89479446,-87.6419878,-174.8019905,18.98479839,0.986400642
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,159.7602654,-31.16354942,-243.118145,19.03884442,0.973491676
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-64.395504,-99.79290962,-218.8020821,19.00116359,0.932834702
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-24.80638504,-92.16719627,-207.7963562,19.0360601,0.910608318
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-36.59414291,36.70403481,-215.4387016,18.99758108,0.862356689
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,130.7020855,89.05712128,-204.0896626,19.05182618,0.795768352
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,114.4323635,24.16125298,-235.5827732,19.01290943,0.761883224
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-44.30152416,-99.27547932,-243.3833141,19.04860908,0.72562502
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-20.67635536,-19.46502686,-127.4642296,19.01058144,0.717742414
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-8.724102974,-87.31005192,-147.8446503,19.06426126,0.665664671
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,130.8227348,92.06053734,-207.0572205,19.02858417,0.662470351
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-40.66061497,-31.59384727,-183.8557739,19.06170855,0.643399801
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,95.19536018,76.45860672,-216.0517712,19.0209985,0.576671645
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,83.61937523,-63.12749863,-139.9780388,19.06406354,0.574134147
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,87.07915306,-59.88136768,-143.3676453,19.16886578,0.55424038
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,102.8628445,104.5710468,-163.2857819,19.0427643,0.488939165
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,90.88522911,24.56963539,-215.970089,19.17796166,0.484253465
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-12.60879993,-63.13187599,-87.92525482,19.05347071,0.476933619
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,102.6931858,12.52850533,-243.5954781,19.16098478,0.456155602
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,14.46128368,0.672111511,-91.44385529,19.05405545,0.409174343
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-40.49523354,103.8640881,-163.5159607,19.1856498,0.402313432
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,94.40434456,56.06823921,-147.3992271,19.0664184,0.394116458
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,146.8151379,-47.38082886,-187.2772236,19.17733825,0.384285264
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-96.71360493,51.97199821,-115.8679504,19.06477474,0.353739998
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-21.10731125,-95.78045368,-219.3454475,19.20698164,0.351694969
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,-12.2070837,-91.59414768,-139.6601028,19.07786955,0.347513246
1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,99.12177086,12.54876137,-239.7035522,19.19872651,0.302466074
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,-42.66223503,177.3952924,-382.7083588,18.8643197,0.999997623
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,-39.86037747,121.6411254,-434.7250061,18.79419707,0.999909196
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,111.5837227,135.9443545,-527.1231804,18.89431457,0.999886174
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,-75.89523176,124.272257,-479.1448746,18.80635057,0.999293962
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,-78.9561469,148.6933045,-431.4185944,18.90403453,0.895669518
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,-54.38895244,148.3189481,-394.5458374,18.82772969,0.852635749
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,-75.37633157,117.3039287,-479.4266052,18.92993638,0.771608343
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,96.85472363,195.9341296,-454.9529877,18.82629169,0.737401716
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,-50.72876624,116.3876189,-438.8257141,18.87436806,0.718696628
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,-79.26901726,121.1801068,-451.1407471,18.81146818,0.654293502
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,20.47081625,180.1376098,-375.3953857,18.88732237,0.54964098
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,68.26805674,200.2366304,-527.4087372,18.84205495,0.464553735
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,64.35037195,144.5802927,-531.1155624,18.89670041,0.38947699
1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,-82.72435008,-41.39955526,-207.7067662,4.872052693,0.997102825
1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,100.2563781,77.87631983,-173.7897683,19.41426823,0.995123673
1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,-75.23398219,70.1523971,-123.6819268,19.40000472,0.974478421
1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,72.22760381,65.93538279,-234.8604919,19.41934516,0.91514888
1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,-36.21992884,-2.087221197,-206.7161561,19.29484514,0.759850793
1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,60.36925496,69.84977717,-166.4799977,19.40582265,0.611725701
1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,-39.29126559,-5.264310889,-206.7593146,19.41304701,0.499099122
1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,-51.28248988,-46.08143812,-262.849964,19.39105577,0.410103518
1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,-123.0300647,-5.532207541,-254.5111967,19.28109113,0.301650529
1.3.6.1.4.1.14519.5.2.1.6279.6001.276710697414087561012670296643,69.77189165,87.2287035,-149.4134846,4.955584485,0.999938414
1.3.6.1.4.1.14519.5.2.1.6279.6001.276710697414087561012670296643,41.50403123,55.36990166,-105.4313126,19.25085229,0.789195893
1.3.6.1.4.1.14519.5.2.1.6279.6001.276710697414087561012670296643,90.02903085,39.82210159,-249.3160214,19.17273028,0.341176933
1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,-65.66564112,-40.17397838,-117.9998856,19.19211412,0.999852523
1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,-84.12189989,96.67760415,-219.4603615,19.26957356,0.998913616
1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,94.80623574,7.638628908,-107.1324043,19.16276951,0.830767186
1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,-41.46719127,36.08678145,-178.9522057,19.26977929,0.711982207
1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,-49.49211388,87.95857949,-79.40300751,19.20304857,0.499219505
1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,78.74085517,91.90586848,-147.2046833,19.26991612,0.433515469
1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,-125.0467071,39.84318299,-199.0375977,19.17159125,0.368875951
1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,55.43293089,48.16678567,-174.6716957,19.27477463,0.330255581
1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,6.989661165,36.29350466,-47.28415298,19.20717555,0.31598262
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,96.33321285,-102.0010653,-157.8369995,19.02784894,0.999930065
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,-83.59921157,-209.9114033,-247.14599,19.10076061,0.995688501
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,-68.02034259,-225.8307072,-113.7517029,19.10221595,0.993947316
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,87.83618927,-162.1305051,-254.6850754,19.04741,0.894749708
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,-56.91791058,-218.6944845,-130.2558533,19.14625143,0.892242776
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,75.07346988,-194.6794333,-174.2681366,19.26582145,0.671331353
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,76.4181149,-202.5657984,-214.424707,19.19942499,0.63661072
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,-8.403383493,-130.9454801,-106.7931763,19.265367,0.634712865
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,-17.20160127,-229.9800756,-98.13540039,19.1673024,0.558848259
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,-103.7818778,-194.5479693,-229.7376038,19.2717232,0.485483965
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,-52.46369123,-194.3961563,-130.0006653,19.20515101,0.462654855
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,-71.32093489,-225.8751246,-110.9364716,19.2667621,0.435206257
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,-52.55601287,-210.3100868,-134.2353149,19.17260058,0.424739818
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,-85.54395774,29.61989083,-106.7403717,4.845860213,0.999713305
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,-81.92946357,-9.177614649,-158.0137463,8.404572537,0.989022789
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,54.22514688,30.73361645,-222.1291609,5.00291794,0.985366017
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,69.92904641,-1.877744416,-133.9697094,4.984594189,0.624434422
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,1.580779735,38.75534124,-226.0075064,9.1315661,0.421860061
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,77.65921484,-37.45064195,-273.6101524,18.85752462,0.387215592
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,84.60904016,-37.55389614,-101.942692,19.22533867,0.999860749
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,80.26042833,62.10371929,-158.6806681,19.15922619,0.996559891
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,115.3503312,-9.609097667,-105.6644823,19.2273851,0.99591695
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,-92.07054065,58.43846994,-282.5714876,19.12442876,0.995366496
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,-36.5831946,9.561572842,-93.44671271,19.2225666,0.966620284
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,-40.18816934,-43.21717662,-130.9669306,19.15939492,0.943313086
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,127.1419014,25.93249994,-325.9382632,19.22588542,0.908087604
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,76.45591869,-61.85999913,-174.6096804,19.12482759,0.81321617
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,56.53993739,-22.60555906,-290.3594496,19.22264552,0.765273672
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,-115.3268002,1.599360279,-230.0566389,19.1613631,0.74223237
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,108.1857647,17.25630479,-325.9808233,19.22985555,0.732671864
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,55.97113742,0.885742478,-58.06421302,19.22081497,0.648095458
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,124.1639198,25.67582326,-323.0575993,19.41285884,0.615536586
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,-56.73222767,109.7971721,-258.0077841,19.3151196,0.590031152
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,55.88946952,48.9302321,-66.55492805,19.39753307,0.505429676
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,-48.04576503,-70.09332938,-226.2819483,19.25929486,0.469763754
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,75.19995822,1.501481108,-98.06665443,19.4036887,0.440673623
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,-51.82762609,17.46952968,-41.96865104,19.29665988,0.435275765
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,111.7622007,73.36268859,-81.90347694,19.3873882,0.410396426
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,124.0165914,-26.83543486,-278.4004023,19.24938033,0.396720455
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,-123.7997644,14.01069241,-301.7840245,19.39925268,0.3459484
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,79.15793313,-62.20628304,-177.6716997,19.28980867,0.335397617
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,59.71805467,-26.12933797,-290.4387572,19.38489361,0.327895694
1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641,-131.6510837,73.12744813,-266.0537531,19.24725784,0.314553133
1.3.6.1.4.1.14519.5.2.1.6279.6001.285926554490515269336267972830,-62.35261544,-20.7054422,-168.3641734,18.83504224,0.803656843
1.3.6.1.4.1.14519.5.2.1.6279.6001.285926554490515269336267972830,-62.81388952,-64.52651433,-172.2116199,18.83777231,0.768817649
1.3.6.1.4.1.14519.5.2.1.6279.6001.285926554490515269336267972830,49.99902271,51.53527096,-248.146049,18.77089706,0.719368835
1.3.6.1.4.1.14519.5.2.1.6279.6001.285926554490515269336267972830,-101.7356275,-107.8561485,-253.0046191,18.86271693,0.68444466
1.3.6.1.4.1.14519.5.2.1.6279.6001.285926554490515269336267972830,-109.8613378,-0.122941994,-228.2099643,18.86484396,0.624564528
1.3.6.1.4.1.14519.5.2.1.6279.6001.285926554490515269336267972830,97.61087518,46.98305031,-240.7971683,18.82652138,0.477077892
1.3.6.1.4.1.14519.5.2.1.6279.6001.285926554490515269336267972830,-106.320696,3.099600694,-224.5656886,18.76654866,0.376373785
1.3.6.1.4.1.14519.5.2.1.6279.6001.285926554490515269336267972830,70.30393854,-24.34409532,-200.2105441,18.83158667,0.337956791
1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096,-106.6610587,-134.1117437,-187.0231427,18.93341571,0.999967871
1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096,54.32731994,-183.2355416,-262.0292266,18.87492353,0.904093984
1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096,73.75453528,-74.9447637,-306.0237949,18.95655786,0.819389844
1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096,77.48606595,-71.54448811,-305.9659458,18.85965106,0.329927009
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,-86.97217196,26.67569591,-69.69142105,4.839890517,0.979996671
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,110.1405249,14.40209416,-154.0163675,4.757412337,0.960470372
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,17.46572917,70.44088899,-46.40111115,19.16163621,0.938437894
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,109.8333402,-9.964784268,-129.3658176,19.2809956,0.937953376
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,-70.05357051,-17.0802346,-26.00855973,19.21864222,0.867011896
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,-42.09112539,-69.66675539,-137.9505935,19.28182278,0.734292612
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,-41.9945479,-1.865480988,-53.48730233,19.18724456,0.576780129
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,113.5531379,26.3877516,-170.1456514,19.28900629,0.539539761
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,-5.939299385,18.83344681,-146.0834184,19.22523153,0.424068629
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,-86.10999753,78.09189643,-149.4055381,19.28409821,0.392623078
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,-62.00714255,66.29590709,-93.37057259,19.19267137,0.374108585
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,53.75400819,66.3546654,-165.4325071,19.29196057,0.359415705
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,-101.8556233,-1.733247975,-61.64700653,19.22700577,0.332355541
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,45.66440558,46.32949117,-141.5876165,19.28394161,0.313899587
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,37.70980759,18.30953944,-105.9220233,19.19310465,0.305359953
1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,-34.63079634,66.405538,-201.7549482,19.29315707,0.300651307
1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770,73.31682248,-14.41360717,-195.0500984,18.84192285,0.999995992
1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770,72.55001111,29.68085761,-99.31975555,18.9582792,0.999953672
1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770,-70.28560119,-59.76292735,-147.8199692,18.89005778,0.975278541
1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770,-70.93141275,72.57131095,-95.67624283,18.97832118,0.807784736
1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770,-42.44141775,-78.57337718,-207.7085896,18.87461781,0.796430809
